domain,url,has_csp,has_reporting_csp,has_meta_csp,has_html,csp
"udemy.com","https://www.udemy.com/",False,False,False,True,None
"tripadvisor.com","https://www.tripadvisor.com/",False,False,False,True,None
"mozilla.org","https://www.mozilla.org/en-US/",True,False,False,True,"img-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com data: mozilla.org www.googletagmanager.com www.google-analytics.com adservice.google.com adservice.google.de adservice.google.dk creativecommons.org cdn-3.convertexperiments.com logs.convertexperiments.com images.ctfassets.net cdn.cookielaw.org ad.doubleclick.net; connect-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com www.googletagmanager.com www.google-analytics.com logs.convertexperiments.com 1003350.metrics.convertexperiments.com 1003343.metrics.convertexperiments.com sentry.prod.mozaws.net o1069899.sentry.io cdn.cookielaw.org privacyportal.onetrust.com https://accounts.firefox.com/ getpocket.com stage.cjms.nonprod.cloudops.mozgcp.net cjms.services.mozilla.com; script-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com 'unsafe-inline' 'unsafe-eval' www.googletagmanager.com www.google-analytics.com tagmanager.google.com www.youtube.com s.ytimg.com cdn-3.convertexperiments.com app.convert.com data.track.convertexperiments.com 1003350.track.convertexperiments.com 1003343.track.convertexperiments.com cdn.cookielaw.org assets.getpocket.com; frame-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com www.googletagmanager.com www.google-analytics.com www.youtube-nocookie.com trackertest.org www.surveygizmo.com accounts.firefox.com accounts.firefox.com.cn www.youtube.com; child-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com www.googletagmanager.com www.google-analytics.com www.youtube-nocookie.com trackertest.org www.surveygizmo.com accounts.firefox.com accounts.firefox.com.cn www.youtube.com; default-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com; font-src 'self' assets.getpocket.com; style-src 'self' *.mozilla.net *.mozilla.org *.mozilla.com 'unsafe-inline' app.convert.com"
"foxnews.com","https://www.foxnews.com/",False,False,False,True,None
"savefrom.net","https://en.savefrom.net/150/",False,False,False,True,None
"archive.org","https://archive.org/",False,False,False,True,None
"google.pl","https://www.google.pl/",False,False,False,True,None
"airbnb.com","https://www.airbnb.com/",True,False,False,True,"child-src blob:; connect-src 'self' https: wss://ws.airbnb.com https://netverify.com https://*.netverify.com wss: *.amap.com https://*.mapbox.com; default-src 'self' https: blob:; font-src 'self' data: https://*.muscache.com fonts.gstatic.com https://use.typekit.net; frame-src * https://*.cardinalcommerce.com; img-src 'self' https: data: https://*.mapbox.com blob:; media-src 'self' https: blob:; script-src 'self' 'unsafe-eval' https://a0.muscache.com https://cdn.siftscience.com https://ss.musthird.com https://t1.musthird.com https://bat.bing.com https://connect.facebook.net https://www.google-analytics.com https://www.googleadservices.com https://tpc.googlesyndication.com https://www.googletagmanager.com https://maps.googleapis.com https://ajax.googleapis.com https://*.g.doubleclick.net https://www.google.com https://www.gstatic.com https://smartlock.google.com https://accounts.google.com https://app.link https://cdn.branch.io https://api.branch.io https://bam.nr-data.net https://js-agent.newrelic.com https://ethn.io https://s.yimg.jp https://api.geetest.com https://cdn.ampproject.org https://storage.googleapis.com/workbox-cdn/ https://tagmanager.google.com https://pay.google.com https://songbird.cardinalcommerce.com/ https://www.recaptcha.net https://www.gstatic.cn https://client-api.arkoselabs.com https://h.online-metrix.net 'sha256-rAm9O8JPZLtQmd84zMDzhsG5q35JscESxxcaFL7+DDc=' 'sha256-+DMqUACVS8B0N29g0M3MeqqvH2pF88VHSCl59PH+Z0Q=' 'sha256-sYp14LtLkxbWGore6eMhGYGj7Z/TDnJ+scL7fbIEacM=' 'sha256-tazl9XnlsQJqgii4NFxSpB0Xx8kDhVxxJDX47BOUhWc=' 'sha256-rtGGynsJhy/qXBdCR2xjfuwdl0M0av1Kc1LF5EHPH+E=' https://netverify.com https://*.netverify.com https://icm.aexp-static.com https://qicm.americanexpress.com https://qwww435.americanexpress.com https://checkout.americanexpress.com https://www.paypalobjects.com https://c.paypal.com https://www.paypal.com blob: https://vdata.amap.com https://webapi.amap.com https://restapi.amap.com https://*.mapbox.com https://songbird.cardinalcommerce.com https://songbirdstag.cardinalcommerce.com https://includes.ccdc02.com https://includestest.ccdc02.com https://cdn.plaid.com/link/v2/stable/link-initialize.js 'nonce-gKhB+3zi2hgxi3mxQAg0ig=='; style-src 'self' https: 'unsafe-inline' https://*.mapbox.com; worker-src 'self' blob:; report-uri /tracking/csp?controller=core-guest-loop&action=%2F&req_uuid=28e7ee22-b97b-4e78-acab-5fc9144dff0a&version=sha%3D96e30379a0a&report_only=false; report-to /tracking/csp?controller=core-guest-loop&action=%2F&req_uuid=28e7ee22-b97b-4e78-acab-5fc9144dff0a&version=sha%3D96e30379a0a&report_only=false"
"gfycat.com","https://gfycat.com/",False,False,False,True,None
"office365.com","https://www.microsoft.com/sv-se/microsoft-365?ms.url=office365com&rtc=1",False,False,False,True,None
"dailymail.co.uk","https://www.dailymail.co.uk/home/index.html",False,True,True,True,"block-all-mixed-content; report-uri https://dmgm.report-uri.com/r/t/csp/reportOnly"
"rambler.ru","https://www.rambler.ru/",False,False,False,True,None
"amazon.ca","https://www.amazon.ca/",False,False,False,True,None
"google.com.sa","https://www.google.com.sa/",False,False,False,True,None
"zendesk.com","https://www.zendesk.com/",True,False,False,True,"default-src * wss://*.zopim.com 'unsafe-inline' 'unsafe-eval'; frame-ancestors 'self' app.optimizely.com *.zendesk.com *.zendesk.co.jp *.zendesk.co.uk *.zendesk.com.br *.zendesk.com.mx *.zendesk.com.ru *.zendesk.de *.zendesk.es *.zendesk.fr *.zendesk.it *.zendesk.kr *.zendesk.nl *.zendesk.tw *.zendesk.hk; font-src * data:; img-src * data:; media-src * blob:;worker-src 'self' blob:"
"tistory.com","https://www.tistory.com/",False,False,False,True,None
"line.me","https://line.me/en/",False,False,False,True,None
"grid.id","https://www.grid.id:443/",False,False,False,True,None
"google.co.th","https://www.google.co.th/",False,False,False,True,None
"bet9ja.com","https://www.bet9ja.com/",False,False,False,True,None
"allegro.pl","https://allegro.pl/",False,False,False,True,None
"exoclick.com","https://www.exoclick.com/",False,False,False,True,None
"google.com.ar","https://www.google.com.ar/",False,False,False,True,None
"google.com.eg","https://www.google.com.eg/",False,False,False,True,None
"yy.com","https://www.yy.com/",False,False,False,True,None
"google.co.kr","https://www.google.co.kr/",False,False,False,True,None
"zoho.com","https://www.zoho.com/",False,False,False,True,None
"abs-cbn.com","https://www.abs-cbn.com/",True,False,False,True,"frame-ancestors 'self'; upgrade-insecure-requests"
"ikea.com","https://www.ikea.com/",False,False,False,True,None
"intuit.com","https://www.intuit.com/",False,False,False,True,None
"shopify.com","https://www.shopify.com/",False,True,False,True,"default-src 'self' https:; child-src 'self' https: data:; connect-src 'self' https: wss:; font-src 'self' https: data:; img-src 'self' https: data:; media-src 'self' https: data:; object-src 'self' https:; script-src 'self' https: 'unsafe-inline' 'unsafe-eval'; style-src 'self' https: 'unsafe-inline'; report-uri /csp-report?source%5Baction%5D=index&source%5Bapp%5D=Brochure&source%5Bcontroller%5D=home&source%5Bdomain%5D=www.shopify.com&source%5Bsection%5D=brochure&source%5Buuid%5D=bc5f447d-475b-4a7a-8a85-3b674a05934d"
"atlassian.net","https://www.atlassian.com/software",True,False,False,True,"frame-ancestors 'none';"
"douyu.com","https://www.douyu.com/",False,False,True,True,None
"homedepot.com","https://www.homedepot.com/",False,False,False,True,None
"patreon.com","https://www.patreon.com/",False,False,False,True,None
"pixabay.com","https://pixabay.com/",False,False,False,True,None
"sarkariresult.com","https://www.sarkariresult.com/",False,False,False,True,None
"google.co.id","https://www.google.co.id/",False,False,False,True,None
"bestbuy.com","https://www.bestbuy.com/",False,False,False,True,None
"dmm.co.jp","https://www.dmm.co.jp/age_check/=/?rurl=https%3A%2F%2Fwww.dmm.co.jp%2Ftop%2F",False,False,False,True,None
"behance.net","https://www.behance.net/",False,True,False,True,"connect-src *;frame-src *;img-src https: data: blob: about: safari-extension: safari-resource: chrome-extension: http://*.rackcdn.com http://*.tumblr.com http://huaban.com;worker-src https: blob:;script-src https: 'unsafe-eval' 'unsafe-inline'; report-uri /log/csp"
"youdao.com","https://youdao.com/",False,False,False,True,None
"9gag.com","https://9gag.com/",False,False,False,True,None
"varzesh3.com","https://www.varzesh3.com/",False,False,False,True,None
"ilovepdf.com","https://www.ilovepdf.com/",False,False,False,True,None
"manoramaonline.com","https://www.manoramaonline.com/",False,False,False,True,None
"usps.com","https://www.usps.com/",True,False,False,True,"default-src 'self' https:;                                              connect-src 'self' https:;                                              font-src 'self' https: data:;                                              frame-src 'self' https:;                                              img-src 'self' https: data:; media-src 'self' https:;                                              object-src 'self' https:;                                              script-src 'self' 'unsafe-inline' 'unsafe-eval' https:;                                              style-src 'self' 'unsafe-inline' https:;"
"telegram.org","https://telegram.org/",False,False,False,True,None
"hubspot.com","https://www.hubspot.com/",True,True,False,True,"script-src 'unsafe-inline' 'unsafe-eval' 'self' 1003891.track.convertexperiments.com app.hubspot.com cdn-3.convertexperiments.com cdn.pdst.fm connect.facebook.net js.hs-analytics.net js.hs-banner.com js.hsforms.net js.hsleadflows.net js.hubspotfeedback.com js.usemessages.com organizer.bizzabo.com play.vidyard.com script.hotjar.com snap.licdn.com static.hotjar.com static.hsappstatic.net www.google-analytics.com www.googletagmanager.com www.recaptcha.net code.highcharts.com www.youtube.com js.hubspot.com www.dropbox.com widget.altrulabs.com www.google.com maps.googleapis.com wt-assets.hubteam.com 'strict-dynamic' 'nonce-MzgyMzcwNzg1NCwyNzA0MjQxMjk4'; report-uri https://exceptions.hubspot.com/csp/report;"
"washingtonpost.com","https://www.washingtonpost.com/",True,False,False,True,"upgrade-insecure-requests"
"fiverr.com","https://www.fiverr.com/",False,False,False,True,None
"breitbart.com","https://www.breitbart.com/",False,False,False,True,None
"rt.com","https://rt.com/",False,False,False,True,None
"mailchimp.com","https://mailchimp.com/",False,False,False,True,None
"xfinity.com","https://www.xfinity.com/overview",False,False,False,True,None
"hp.com","https://www.hp.com/se-sv/home.html",False,False,False,True,None
"livejournal.com","https://www.livejournal.com/",False,False,False,True,None
"hespress.com","https://www.hespress.com/",False,False,False,True,None
"otvfoco.com.br","https://www.otvfoco.com.br/",False,False,False,True,None
"primevideo.com","https://www.primevideo.com/",False,False,False,True,None
"pornq.com","https://pornq.com/",False,False,False,True,None
"pinimg.com","https://www.pinterest.com/",True,True,False,True,"default-src 'self' blob: s.pinimg.com; style-src 'self' 'unsafe-inline' blob: data: *.pinimg.com *.pinterest.com accounts.google.com fonts.googleapis.com *.adyen.com *.adyenpayments.com; font-src 'self' data: s.pinimg.com fonts.gstatic.com fonts.googleapis.com use.typekit.net; img-src * data: blob:; script-src 'nonce-5c21cb1d26a8e91653c79db440c39e40' 'strict-dynamic' 'report-sample' 'self' *.pinterest.com *.pinimg.com *.google.com connect.facebook.net *.google-analytics.com *.facebook.com *.googleadservices.com *.doubleclick.net *.googletagmanager.com *.adyen.com *.adyenpayments.com radar.cedexis.com *.cedexis-test.com www.gstatic.com/recaptcha/ www.recaptcha.net 'unsafe-inline' blob: 'wasm-unsafe-eval'; connect-src 'self' *.pinimg.com *.pinterest.com accounts.google.com *.facebook.com *.dropboxapi.com *.adyen.com *.adyenpayments.com pinterest-aberdeen.s3.amazonaws.com pinterest-aberdeen.s3.us-east-1.amazonaws.com pinterest-anaheim.s3.amazonaws.com pinterest-anaheim.s3.us-east-1.amazonaws.com pinterest-media-upload.s3.amazonaws.com pinterest-media-upload.s3.us-east-1.amazonaws.com pinterest-media-upload.s3-accelerate.amazonaws.com pinterest-media-upload.s3-accelerate.us-east-1.amazonaws.com pinterest-milwaukee.s3.amazonaws.com pinterest-milwaukee.s3.us-east-1.amazonaws.com pinterest-poughkeepsie.s3.amazonaws.com pinterest-poughkeepsie.s3.us-east-1.amazonaws.com pinterest-waterloo.s3.amazonaws.com pinterest-waterloo.s3.us-east-1.amazonaws.com pinterest-plymouth.s3.amazonaws.com pinterest-plymouth.s3.us-east-1.amazonaws.com pinterest-salvador.s3.us-east-1.amazonaws.com *.cedexis.com *.cedexis-radar.net blob: *.tvpixel.com api.pinadmin.com *.live-video.net; media-src 'self' *.pinimg.com blob: data: *.live-video.net; object-src 'self'; form-action 'self'; frame-src 'self' *.google.com *.pinimg.com *.pinterest.com *.pinterdev.com *.facebook.com content.googleapis.com *.adyen.com *.youtube.com *.ytimg.com player.vimeo.com calendly.com vine.co bid.g.doubleclick.net *.fls.doubleclick.net pinterest-milwaukee.s3.amazonaws.com pinterest-milwaukee.s3.us-east-1.amazonaws.com pinterest-waterloo.s3.amazonaws.com pinterest-waterloo.s3.us-east-1.amazonaws.com pinlogs.s3.amazonaws.com pinlogs.s3.us-east-1.amazonaws.com pinterest-hilo.s3.us-east-1.amazonaws.com pinterest-hilo.s3.amazonaws.com advertising-delivery-metric-reports.s3.amazonaws.com advertising-delivery-metric-reports.s3.us-east-1.amazonaws.com servedby.flashtalking.com pinterest-uk.admo.tv pinterest-uk-web.admo.tv fbrpc://call www.recaptcha.net px.ads.linkedin.com; worker-src 'self' blob: 'unsafe-inline'; base-uri 'none'; report-uri /_/_/csp_report/?rid=1288358380672438; frame-ancestors 'self' , script-src 'nonce-5c21cb1d26a8e91653c79db440c39e40' 'report-sample' 'self' *.pinterest.com *.pinimg.com *.google.com connect.facebook.net *.google-analytics.com *.facebook.com *.googleadservices.com *.doubleclick.net *.googletagmanager.com *.adyen.com *.adyenpayments.com radar.cedexis.com *.cedexis-test.com www.gstatic.com/recaptcha/ www.recaptcha.net 'unsafe-inline' blob: 'wasm-unsafe-eval'; report-uri /_/_/csp_report/?rid=1288358380672438"
"academia.edu","https://www.academia.edu:443/",False,False,False,True,None
"americanexpress.com","https://www.americanexpress.com/sv-se/",False,True,False,True,"style-src https://*.americanexpress.com/ https://e3.insurance.online-eapp.com/ https://secure.cmax.americanexpress.com/ 'unsafe-inline' 'self' https://cdn.vivocha.com/ https://stackpath.bootstrapcdn.com/ https://fonts.googleapis.com/ https://cloud.webtype.com/ https://*.aexp-static.com/ https://cloud.typenetwork.com/ https://*.typekit.net/; script-src https://www.americanexpress.com.tr/ 'self' https://assets.delvenetworks.com/ https://cdn.taboola.com/ https://ds-aksb-a.akamaihd.net/ https://s.yjtag.jp/ https://www.cdn-path.com/ https://googleads.g.doubleclick.net/ https://cdn.smartnews-ads.com/ https://www.gstatic.com/ https://s.yimg.com/ https://js-cdn.dynatrace.com/ https://www.googleadservices.com/ https://*.hotjar.com/ https://aexp.demdex.net/ https://*.yahoo.co.jp/ https://secure.cmax.americanexpress.com/ https://*.ladsp.com/ https://d5phz18u4wuww.cloudfront.net/ https://img.en25.com/ https://accdn.lpsnmedia.net/ https://s.yimg.jp/ https://bat.bing.com/ https://*.omtrdc.net/ https://aa.agkn.com/ https://bam-cell.nr-data.net/ https://ads.avocet.io/ https://webgwy.neustar.biz/ https://va.v.liveperson.net/ https://unpkg.com/ https://acdn.adnxs.com/ https://cdnssl.clicktale.net/ https://*.bootstrapcdn.com/ https://c.evidon.com/ https://secure.leadforensics.com/ 'unsafe-eval' https://cdnjs.cloudflare.com/ https://assets.adobedtm.com/ 'unsafe-inline' https://use.typekit.net/ https://dsp-media.eskimi.com/ https://sp10056b1c.guided.ss-omtrdc.net/ https://*.d41.co/ https://*.liveperson.net/ https://*.vivocha.com/ https://script.crazyegg.com/ https://code.jquery.com/ https://www.cdn-net.com/ https://js-agent.newrelic.com/ https://*.exactag.com/ https://so.rlcdn.com/ https://dev.visualwebsiteoptimizer.com/ https://www.americanexpress.com.kw/ https://analytics.tiktok.com/ https://service.maxymiser.net/ https://ads.avct.cloud/ https://www.americanexpress.com.mo/ https://www.googletagmanager.com/ https://*.aexp-static.com/ https://www.youtube.com/ https://snap.licdn.com/ https://connect.facebook.net/ https://tag.bounceexchange.com/ https://*.americanexpress.com/ https://e3.insurance.online-eapp.com/ https://cdn.appdynamics.com/ https://*.google-analytics.com/ https://ct.contentsquare.net/ https://nexus.ensighten.com/ https://mc.yandex.ru/ https://*.googleapis.com/ https://www.americanexpress.com.sa/ https://www.amexpressnetwork.com/ https://sc-static.net/ http://ajax.googleapis.com/ https://www.google.com/; base-uri 'self' https://www.aexp-static.com/; plugin-types image/svg+xml; form-action https://www.cdn-net.com/ https://www.facebook.com/ https://amexhk.chubbtravelinsurance.com/ 'self' https://www.axa-travel-insurance.com/ https://tr.snapchat.com/ https://*.custhelp.com/ https://global.americanexpress.com/ https://online.americanexpress.com.sa/ https://www.cdn-path.com/ https://gi.zurich.com.hk/; frame-src https://*.americanexpress.com/ https://icm.aexp-static.com/ https://cdn.appdynamics.com/ https://*.demdex.net/ https://www.youtube-nocookie.com/ https://www.americanexpress.com.qa/ https://player.vimeo.com/ https://um.ladsp.com/ https://www.cdn-path.com/ https://vars.hotjar.com/ https://www.cdn-net.com/ https://*.doubleclick.net/ https://www.facebook.com/ https://s.amazon-adsystem.com/ https://i1.vivocha.com/ https://va.v.liveperson.net/ https://www.americanexpress.com.kw/ https://youtube.com/ https://www.google.com/ https://www.youtube.com/ https://youtu.be/; img-src data: 'self' https:; connect-src https://amexhk.chubbtravelinsurance.com/ https://vid1029.d41.co/ 'self' https://stats.g.doubleclick.net/ https://*.vivocha.com/ https://*.custhelp.com/ https://script.crazyegg.com/ https://ds-aksb-a.akamaihd.net/ https://*.contentsquare.net/ https://www.cdn-path.com/ https://www.google-analytics.com/ https://ing-district.clicktale.net/ https://www.cdn-net.com/ https://functions.aexp.com/ https://s.yimg.com/ https://www.axa-travel-insurance.com/ https://dev.visualwebsiteoptimizer.com/ https://www.googleadservices.com/ https://analytics.tiktok.com/ https://bf93265vfe.bf.dynatrace.com/ https://*.aexp-static.com/ https://*.hotjar.com/ https://siteintercept.qualtrics.com/ https://online.americanexpress.com.sa/ https://images.trvl-media.com/ https://*.americanexpress.com/ https://secure.cmax.americanexpress.com/ https://dpm.demdex.net/ https://trc-events.taboola.com/ https://tr.snapchat.com/ https://lib-us-1.brilliantcollector.com/ https://bat.bing.com/ https://dining-offers-prod.amex.r53.tuimedia.com/ https://gi.zurich.com.hk/ https://bam-cell.nr-data.net/ https://www.facebook.com/ https://vc.hotjar.io/ https://aeopprodvip.acxiom.com/ https://c.evidon.com/ https://www.google.com/ wss://*.hotjar.com/ https://col.eum-appdynamics.com/ data:; object-src 'self' https://icm.aexp-static.com/; worker-src 'self' blob:; media-src https://origin-slgem.americanexpress.com/ https://www.aexp-static.com/ https://*.llnw.net/ 'self' http://production.smedia.lvp.llnw.net/; frame-ancestors 'none'; font-src https://e3.insurance.online-eapp.com/ https://www.aexpstatic.com/ https://fonts.gstatic.com/ https://use.typekit.net/ 'self' https://cdn.vivocha.com/ https://*.aexp-static.com/ https://cloud.typenetwork.com/ data:;"
"rutracker.org","https://rutracker.org/forum/index.php",True,False,False,True,"frame-ancestors 'self'"
"capitalone.com","https://www.capitalone.com/",False,False,False,True,None
"chouftv.ma","https://chouftv.ma/",False,False,False,True,None
"smallpdf.com","https://smallpdf.com/",False,False,False,True,None
"pixiv.net","https://www.pixiv.net/",False,False,False,True,None
"box.com","https://www.box.com",False,False,False,True,None
"ask.com","https://www.ask.com/",False,False,False,True,None
"reverso.net","https://www.reverso.net/text-translation",False,False,False,True,None
"ebc.net.tw","https://ebc.net.tw/",False,False,False,True,None
"bet365.com","https://bet365.com/",False,False,False,True,None
"forbes.com","https://www.forbes.com/",True,False,False,True,"upgrade-insecure-requests"
"ouo.io","https://ouo.io/",False,False,False,True,None
"wordpress.org","https://wordpress.org/",False,False,False,True,None
"doubleclick.net","https://marketingplatform.google.com/about/enterprise/",False,True,False,True,"require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform"
"suara.com","https://suara.com/",False,False,False,True,None
"ups.com","https://www.ups.com/us/en/global.page",False,False,False,True,None
"wikimedia.org","https://www.wikimedia.org/",False,False,False,True,None
"buzzfeed.com","https://www.buzzfeed.com/",True,False,False,True,"upgrade-insecure-requests"
"ameblo.jp","https://ameblo.jp/",True,False,False,True,"upgrade-insecure-requests"
"mercadolibre.com.ar","https://www.mercadolibre.com.ar/",False,False,False,True,None
"kakaku.com","https://kakaku.com/",False,False,False,True,None
"genius.com","https://genius.com/",False,False,False,True,None
"oracle.com","https://www.oracle.com/index.html",True,False,False,True,"frame-ancestors 'self' https://explore.oracle.com https://my.oracle.com https://eeho.fa.us2.oraclecloud.com https://blogs.oracle.com"
"1337x.to","https://1337x.to/",False,False,False,True,None
"fedex.com","https://www.fedex.com/global/choose-location.html",False,False,False,True,None
"elsevier.com","https://www.elsevier.com/",False,False,False,True,None
"op.gg","https://www.op.gg/",False,False,False,True,None
"mercadolibre.com.mx","https://www.mercadolibre.com.mx/",False,False,False,True,None
"redtube.com","https://www.redtube.com/",False,False,False,True,None
"dell.com","https://www.dell.com/sv-se",False,False,False,True,None
"sex.com","https://www.sex.com/",True,False,False,True,"default-src 'self' https://m2.cdn.sex.com https://s1.cdn.sex.com; img-src https: blob: data: *.google-analytics.com android-webview-video-poster: https://m2.cdn.sex.com https://s1.cdn.sex.com; worker-src 'self' blob: https://www.sex.com https://s1.cdn.sex.com; style-src 'self' 'unsafe-inline' https://www.sex.com https://m2.cdn.sex.com https://s1.cdn.sex.com translate.googleapis.com fonts.googleapis.com; font-src 'self' https://s1.cdn.sex.com fonts.gstatic.com; media-src 'self' *.iesnare.com data: https://www.sex.com https://m2.cdn.sex.com https://s1.cdn.sex.com; script-src 'self' 'self' 'unsafe-inline' https://www.sex.com https://m2.cdn.sex.com https://s1.cdn.sex.com analytics.cdn.live sentry.io *.sentry.io *.sentry-cdn.com *.google-analytics.com https://www.google.com/recaptcha/ https://www.gstatic.com/recaptcha/ https://www.recaptcha.net/recaptcha/ *.iesnare.com wss://mpsnare.iesnare.com *.iovation.com; connect-src https://www.sex.com https://www.sex.com/api cognito-identity.ca-central-1.amazonaws.com wss://a1zszksasx8rt7-ats.iot.ca-central-1.amazonaws.com sentry.io *.sentry.io *.google-analytics.com analytics.cdn.live ads.cdn.live *.iesnare.com wss://mpsnare.iesnare.com wss://*.ceeblue.tv:* ws://*.ceeblue.tv:*; form-action 'self' *.cardinalcommerce.com *.rocketgate.com; frame-src 'self' https://www.google.com/recaptcha/ https://www.recaptcha.net/recaptcha/ *.cardinalcommerce.com *.rocketgate.com https://www.sex.com/api; frame-ancestors 'none'; object-src 'none'; base-uri https://www.sex.com; report-uri https://o358173.ingest.sentry.io/api/5173056/security/?sentry_key=70d433fbcc9f4a6fabc6cda08f40c41a"
"patch.com","https://patch.com/",False,False,False,True,None
"kumparan.com","https://kumparan.com/",False,False,False,True,None
"healthline.com","https://www.healthline.com/",False,True,False,True,"frame-ancestors 'self'; object-src 'none'; report-uri /api/csp-reporting"
"youku.com","https://youku.com/",False,False,False,True,None
"mi.com","https://www.mi.com/se/",True,False,False,True,"frame-ancestors *.mi.com;"
"aol.com","https://www.aol.com/",True,False,False,True,"upgrade-insecure-requests; block-all-mixed-content; sandbox allow-modals allow-forms allow-same-origin allow-scripts allow-popups allow-popups-to-escape-sandbox allow-presentation allow-orientation-lock allow-pointer-lock;"
"google.com.au","https://www.google.com.au/",False,False,False,True,None
"outbrain.com","https://www.outbrain.com:443/",False,False,False,True,None
"coinmarketcap.com","https://coinmarketcap.com/",True,False,False,True,"frame-ancestors 'self' https://ss.datasconsole.com;"
"taboola.com","https://www.taboola.com/",False,False,False,True,None
"namnak.com","https://namnak.com/",False,False,False,True,None
"google.com.sg","https://www.google.com.sg/",False,False,False,True,None
"theepochtimes.com","https://www.theepochtimes.com/",False,False,False,True,None
"samsung.com","https://www.samsung.com/se/",False,False,False,True,None
"dkn.tv","https://www.dkn.tv/",False,False,False,True,None
"ladbible.com","https://www.ladbible.com/",False,False,False,True,None
"bitly.com","https://bitly.com/",False,False,False,True,None
"marca.com","https://www.marca.com/",False,False,False,True,None
"upwork.com","https://www.upwork.com/",False,True,False,True,"report-uri /ab/csp/index; report-to csp-endpoint"
"accuweather.com","https://www.accuweather.com/",False,False,False,True,None
"sberbank.ru","https://sberbank.ru/",False,False,False,True,None
"playstation.com","https://www.playstation.com/sv-se/",False,False,False,True,None
"feedly.com","https://feedly.com/",False,False,False,True,None
"siteadvisor.com","https://www.mcafee.com/en-us/safe-browser/mcafee-webadvisor.html",True,False,False,True,"frame-ancestors https://pam.mcafee.com"
"flickr.com","https://flickr.com/",False,False,True,True,None
"slickdeals.net","https://slickdeals.net/",True,False,False,True,"frame-ancestors 'self'"
"businessinsider.com","https://www.businessinsider.com/?r=US&IR=T",False,False,False,True,None
"myanimelist.net","https://myanimelist.net/",False,False,False,True,None
"investing.com","https://www.investing.com/",True,True,False,True,"upgrade-insecure-requests; block-all-mixed-content"
"wix.com","https://www.wix.com/",False,False,False,True,None
"gamespot.com","https://www.gamespot.com/",False,False,False,True,None
"zippyshare.com","https://zippyshare.com/",False,False,False,True,None
"biobiochile.cl","https://www.biobiochile.cl/",False,False,False,True,None
"geeksforgeeks.org","https://www.geeksforgeeks.org/",False,False,False,True,None
"evernote.com","https://evernote.com/",False,False,False,True,None
"divar.ir","https://divar.ir/",True,False,False,True,"default-src 'none';media-src 'self' https://*.divarcdn.com;script-src https://*.divarcdn.com https://*.hotjar.com 'unsafe-eval' 'unsafe-inline' https://www.googletagmanager.com https://ammaar.delivery.zeerak.cloud https://www.google-analytics.com https://cdn.yektanet.com https://audience-cdn.yektanet.com https://s1.mediaad.org https://cdn.sanjagh.com https://www.googleadservices.com;style-src 'self' 'unsafe-inline' https://*.divarcdn.com;img-src 'self' data: blob: https://divar.ir https://*.divarcdn.com https://trustseal.enamad.ir https://www.google-analytics.com https://www.googletagmanager.com https://*.openstreetmap.org https://*.balad.ir https://www.google.com https://www.google.nl https://www.google.de https://www.google.ae https://www.google.fr https://www.google.ca https://www.google.co.uk https://logo.samandehi.ir https://cdn.karnameh.com;connect-src 'self' https://divar.ir https://*.divar.ir https://files.divarcdn.com https://www.google-analytics.com https://*.doubleclick.net https://*.delivery.zeerak.cloud https://*.leogames.co https://*.hotjar.com https://*.googleapis.com https://firebase.the-wall.io https://api.mediaad.org https://ua.yektanet.com https://audience.yektanet.com https://api.sanjagh.com;font-src 'self' https://*.divarcdn.com data:;object-src 'none';frame-ancestors 'none';base-uri 'self';frame-src 'self' https://*.hotjar.com https://ua.yektanet.com https://mediacdn.mediaad.org;manifest-src 'self';upgrade-insecure-requests;block-all-mixed-content"
"asos.com","https://www.asos.com/",False,False,False,True,None
"ensonhaber.com","https://www.ensonhaber.com/",False,False,False,True,None
"springer.com","https://www.springer.com/gp",False,False,False,True,None
"rarbg.to","https://rarbg.to/index80.php",False,False,False,True,None
"glassdoor.com","https://www.glassdoor.com/index.htm",True,False,False,True,"frame-ancestors 'self' https://help.glassdoor.com http://library.glassdoor.com https://library.glassdoor.com http://glassdoor.lookbookhq.com https://glassdoor.lookbookhq.com https://glassdoor2.lookbookhq.com https://howto.glassdoor.com https://apply.indeed.com ;"
"uptodown.com","https://www.uptodown.com/",False,False,False,True,None
"sourceforge.net","https://sourceforge.net/",True,False,False,True,"frame-ancestors 'self', upgrade-insecure-requests"
"namasha.com","https://www.namasha.com/",False,False,False,True,None
"grammarly.com","https://www.grammarly.com/",True,False,False,True,"frame-ancestors 'self' *.grammarly.com"
"livedoor.com","https://www.livedoor.com/",False,False,False,True,None
"icicibank.com","https://www.icicibank.com/",True,False,False,True,"frame-ancestors https://www.icicibank.com https://rmwb.icicibank.com https://ipfms.icicibank.com https://imbuat.icicibank.com https://cibnext.icicibank.com https://help.icicibank.com https://infiniteindia.icicibank.com https://i-treasury.icicibank.com  https://i-treasuryuat.icicibank.com  https://retaildevicici.crm8.dynamics.com"
